username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,,,
";2020-01-22 13:25;0;3;""Referendum Question... ""Do you want to leave the United Kingdom?"" Scottish Voters..... ""No."" Referendum Question.... ""Do you want to leave the United Kingdom?"" Scottish Voters..... ""No."" Referendum Question.... ""Do you want to leave the United Kingdom?"" Scottish Voters..... ""No."""";;;;""1219974305334939649"";https://twitter.com/JohnnyDownes/status/1219974305334939649",,,,,,,,,,,
";2020-01-22 13:25;0;0;""i suppose you wont remember that Better Together belted out to Scottish voters ‘Vote No to stay in EU...’ So", it is only natural that Scotland has another referendum given that many voted No to stay in the EU," and that is democracy. You have given up way more than EU membership."";;;;""1219974257507209216"";https://twitter.com/PollyPolti/status/1219974257507209216",,,,,,,,,
";2020-01-22 13:22;0;0;""You say ""the Scottish people have said they don't want indyref2""....presumably you think they said this when they voted repeatedly for the SNP who have won every election since 2014"," with an explicit mandate to hold another referendum..."";;;;""1219973722309787650"";https://twitter.com/mathcampbell/status/1219973722309787650",,,,,,,,,,
";2020-01-22 13:18;0;0;""Results for Scottish voters who actually voted in 2016 : 62% voted to remain a member of the EU", with 38% voting to leave # voterapathy? # brexit In sharp contrast," the referendum on 18 Sep 2014 attracted a # Scottish turnout of 84.59%. Majority voted against independent # Scotland"";;;# # # #;""1219972490010746880"";https://twitter.com/ArtistJCompton/status/1219972490010746880",,,,,,,,,
";2020-01-22 13:17;0;0;""This was a caveat to the Scottish referendum many people seem to have forgotten. @ NicolaSturgeon accepted the result"," but on the basis that there were no meaningful developments on UK membership of the EU. The Tories promised the UK would stay in the EU if the result was ‘No.’https://twitter.com/mstewart_23/status/1219941783972589568 …"";;@;;""1219972354123730945"";https://twitter.com/AdrianLuty/status/1219972354123730945",,,,,,,,,,
";2020-01-22 13:16;0;1;""Participation in the 2016 # EU Referendum was important. Disappointingly low voter turnout in # Scotland. Why so few Scottish voters? Voter apathy after the # independence # referendum in 2014? # Brexit # BrexitVote # EU # Europe # Indyref # indyref2 # Referendum2020 @ NicolaSturgeon"";;@;# # # # # # # # # # #;""1219972223907385344"";https://twitter.com/ArtistJCompton/status/1219972223907385344",,,,,,,,,,,
";2020-01-22 13:13;0;1;""All referendum are advisory unless legislated for. Should she state this will happen it will be contested by the UKGov in Scottish courts. Should the UKGov win we are stuffed. If it’s judged we can hold a ref", full steam ahead. If Yes wins," back to court to get UKGov to accept"";;;;""1219971242272395265"";https://twitter.com/LassieLmr/status/1219971242272395265",,,,,,,,,
";2020-01-22 12:58;0;3;""The Scottish people said NO! To a referendum!"";;;;""1219967545517756418"";https://twitter.com/Hartley61732559/status/1219967545517756418",,,,,,,,,,,
";2020-01-22 12:57;0;9;""We have already had a a once in a lifetime referendum and the Scottish people have voted to remain. SNP are causing hatred within its society"," they need to change their tune an concentrate on their job of governing."";;;;""1219967408951250944"";https://twitter.com/Ray42827150/status/1219967408951250944",,,,,,,,,,
";2020-01-22 12:55;0;0;""The Scottish Government can have a referendum about anything it wants - anytime it wants. What law would be breached to make it illegal?"";;;;""1219966696041189379"";https://twitter.com/LONGPIG68/status/1219966696041189379",,,,,,,,,,,
";2020-01-22 12:52;0;1;""Maybe we should have a referendum on devolved powers. Are you certain majority of Scottish people still want holyrood given the current performance?"";;;;""1219966142074294277"";https://twitter.com/AndrewS47745549/status/1219966142074294277",,,,,,,,,,,
";2020-01-22 12:52;0;0;""The Scottish people voted even more decisively to stay in the EU! We voted decisively to kick your party out of Scotland. We backed a party promising a referendum on independence...4 times. So the sovereign people of Scotland deserve a democratic vote. Not what Englands PM wants https://twitter.com/borisjohnson/status/1217039173347168257 …"";;;;""1219966101842538496"";https://twitter.com/StuartH1875/status/1219966101842538496",,,,,,,,,,,
";2020-01-22 12:51;0;1;""Exactly it wanst a Scottish vote "," scotland voted in UKs referendum"";;;;""1219965806898868225"";https://twitter.com/GrievanceMonkey/status/1219965806898868225",,,,,,,,,,
";2020-01-22 12:49;0;0;""The SNP needs to stop getting it's information from the TOOTH FAIRY The United Kingdom including SCOTLAND had a referendum", the SNP Lost - It's called Democracy, If you don't like Democracy perhaps Members of the SNP could immigrate to North Korea,"While SCOTTISH PATRIOTS PROSPER https://twitter.com/theSNP/status/1219669976505864193 …"";;;;""1219965321139970048"";https://twitter.com/thetree_man/status/1219965321139970048",,,,,,,,
";2020-01-22 12:49;1;0;""The Scottish Government White Paper states: “It is the view of the current Scottish Government that a referendum is a once-in-a-generation opportunity.” Taken out of context"," this could be read as the SNP Government agreeing that there could only be one referendum on independence"";;;;""1219965230740131841"";https://twitter.com/gpz01/status/1219965230740131841",,,,,,,,,,
";2020-01-22 12:46;0;0;""Meanwhile", you let Scotland slip to 21st position in world prosperity rankings," a drop of 5 places! Your promise on the Scottish Referendum had as much sincerity as is your promise to the Scottish people for a better life under the SNP!"";;;;""1219964665087844353"";https://twitter.com/Qlittlevoices/status/1219964665087844353",,,,,,,,,
";2020-01-22 12:42;0;0;""Scotland doesn't have a right to a referendum. The last one was due to a political agreement. If the Scottish nats want a second referendum"," they need a second political agreement."";;;;""1219963564636753920"";https://twitter.com/RupertCocke/status/1219963564636753920",,,,,,,,,,
";2020-01-22 12:42;0;0;""The decision to take the UK out of the Single Market lies with the Tory party. We could remain in the SM and honour the 2016 referendum result. It is total hypocrisy for Johnson to claim to be supporting Scottish manufacturers."";;;;""1219963537856114689"";https://twitter.com/irushforth/status/1219963537856114689",,,,,,,,,,,
";2020-01-22 12:33;0;3;""Deseando ver a The Economist bajar la puntuación a UK por no resolver the Scottish question con diálogo"," ahora que se oponen al referéndum."";;;;""1219961263373082625"";https://twitter.com/5Kmph/status/1219961263373082625",,,,,,,,,,
";2020-01-22 12:33;0;0;""What about the Scots who voted for remaining part of the UK in a Scottish referendum nothing to do with the English voters. Hypocrite"";;;;""1219961255898820609"";https://twitter.com/arrrrrrghs/status/1219961255898820609",,,,,,,,,,,
";2020-01-22 12:33;0;1;""We still have no idea why the ICO raid on CA was held up for a week. Very likely to delete data embarrassing to the UK govt"," perhaps on earlier domestic use of CA (Scottish referendum? The BBC was used. See ""London Calling"" on YouTube). Gove & Johnson have plenty to hide. https://twitter.com/carolecadwalla/status/1219917001994444800 …"";;;;""1219961209274978305"";https://twitter.com/SamuelJohnsnon/status/1219961209274978305",,,,,,,,,,
";2020-01-22 12:30;6;1;""Scottish National Party clashes with Johnson government over second independence referendum - World Socialist Web Site https://www.wsws.org/en/articles/2020/01/22/scot-j22.html …pic.twitter.com/S22tvRZ2ks"";;;;""1219960462277738496"";https://twitter.com/WSWS_Updates/status/1219960462277738496",,,,,,,,,,,
";2020-01-22 12:28;0;0;""A # DissolveHolyrood Referendum would see it off and release £1bn+ over 10 years to invest in Scottish public services"," education and NHS... Devolved powers have failed Scotland under 12 years of SNP regime @ BorisJohnson @ 10DowningStreetpic.twitter.com/FpM1vZOTjD"";;@ @;#;""1219960036824420353"";https://twitter.com/mik61scot/status/1219960036824420353",,,,,,,,,,
";2020-01-22 12:27;1;1;""Interesting listen # ScotRef2020 Twist in Scottish Referendum Question https://youtu.be/MTokzUwZphc via @ YouTube"";;@;#;""1219959881656127488"";https://twitter.com/vickie19761/status/1219959881656127488",,,,,,,,,,,
";2020-01-22 12:15;1;0;""Results for Scottish voters who actually voted in 2016 : 62% voted to remain a member of the EU", with 38% voting to leave # voterapathy? # brexit In sharp contrast," the referendum on 18 Sep 2014 attracted a # Scottish turnout of 84.59%. Majority voted against independent # Scotland"";;;# # # #;""1219956875908743169"";https://twitter.com/ArtistJCompton/status/1219956875908743169",,,,,,,,,
";2020-01-22 11:59;0;1;""Participation in the 2016 # EU Referendum was important. Disappointingly low voter turnout in # Scotland. Why so few Scottish voters? Voter apathy after the # independence # referendum in 2014? # Brexit # BrexitVote # EU # Europe # Indyref # indyref2 # Referendum2020 @ NicolaSturgeon"";;@;# # # # # # # # # # #;""1219952624025374720"";https://twitter.com/ArtistJCompton/status/1219952624025374720",,,,,,,,,,,
";2020-01-22 11:59;25;31;""SNP’s Kirsty Blackman on the “once in a generation” pledge in 2014 Scottish referendum", “It was a turn of phrase," a warning” Her party calls for # indyref2 as the “goalposts have shifted significantly” since # politicslive https://bbc.in/2NQAPQl pic.twitter.com/dR3WzRSSWz"";;;# #;""1219952602462420992"";https://twitter.com/BBCPolitics/status/1219952602462420992",,,,,,,,,
";2020-01-22 11:58;0;0;""Scottish 2014 independence referendum cost £15.8m"," the next one will cost more. If the money is there for a referendum the money is there for rehab"";;;;""1219952453765992448"";https://twitter.com/donestelle14/status/1219952453765992448",,,,,,,,,,
";2020-01-22 11:57;0;0;""Participation in the 2016 # EU Referendum was important. Disappointingly low voter turnout in # Scotland. Why so few Scottish voters? Voter apathy after the # independence # referendum in 2014? # Brexit # BrexitVote # EU # Europe # Indyref # indyref2 # Referendum2020 @ NicolaSturgeonhttps://twitter.com/theSNP/status/1219673384990183431 …"";;@;# # # # # # # # # # #;""1219952252175241216"";https://twitter.com/ArtistJCompton/status/1219952252175241216",,,,,,,,,,,
";2020-01-22 11:56;0;0;""It Doesn't matter who got what. The outcome of the Scottish referendum determined our fate"," and the people of Scotland voted to remain part of the union."";;;;""1219951942430089216"";https://twitter.com/Thomas34221030/status/1219951942430089216",,,,,,,,,,
";2020-01-22 11:47;1;0;""48 seats says Scotland wants Nicola Sturgeon and the SNP to push for another Referendum on Independence. All as per the Scottish Tories leaflets in the GE. pic.twitter.com/BcAWCzUKFV"";;;;""1219949799245479936"";https://twitter.com/Mike34509617/status/1219949799245479936",,,,,,,,,,,
";2020-01-22 11:46;0;0;""The Smith Commission set up after the referendum gave substantial new powers to the Scottish parliament", and the Government actually went even further than the commission proposed. Powers over election franchise, tax, welfare," and much more."";;;;""1219949379987165184"";https://twitter.com/BrexitGuard/status/1219949379987165184",,,,,,,
