date,user_loc,message,full_name,country,country_code,geo_code,tidy_tweet,tokens,no_keywords,predictions,word count,neg_scores,neu_scores,pos_scores,compound_scores,latitude,longitude,address,city,City_Nation_Country,nation
2020-01-09 18:13:46,Kinross,Well after reading tweets of Parliament today I am expecting another surge of Scottish Independence Supporters.. Pl… https://t.co/z7rDFjaTzB,"Kinross, Scotland",United Kingdom,GB,"[-3.42603, 56.207934]",well read tweet parliament today expect anoth surg scottish independ support,"['well', 'reading', 'tweets', 'parliament', 'today', 'expecting', 'another', 'surge', 'scottish', 'independence', 'supporters']","['well', 'reading', 'tweets', 'parliament', 'today', 'expecting', 'another', 'surge', 'supporters']",1,18,0.0,0.652,0.348,0.5859,56.207934,-3.42603,"1 Green Wood, Kinross KY13 8FG, UK",Kinross,"['Kinross', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 18:28:32,"Lochmaben, Dumfries & Galloway",I can confirm that I have now cancelled my May holiday plans to stand up for my constituents within my own party. I… https://t.co/RPS81UhPuG,"Scotland, United Kingdom",United Kingdom,GB,"[-4.200441, 57.739454]",confirm cancel may holiday plan stand constitu within parti,"['confirm', 'cancelled', 'may', 'holiday', 'plans', 'stand', 'constituents', 'within', 'party']","['confirm', 'cancelled', 'may', 'holiday', 'plans', 'stand', 'constituents', 'within', 'party']",0,24,0.171,0.598,0.231,0.1779,57.739454,-4.200441,"Unnamed Road, Invergordon IV18 0PF, UK",Invergordon,"['Invergordon', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 18:42:17,Kinross,@Antonineone1 @jpjanson Same old shite Don't watch it as more #bbcbias on a week when Scottish Independence is fore… https://t.co/hdr9q6MjhX,"Kinross, Scotland",United Kingdom,GB,"[-3.42603, 56.207934]",old shite watch week scottish independ fore,"['old', 'shite', 'watch', 'week', 'scottish', 'independence', 'fore']","['old', 'shite', 'watch', 'week', 'fore']",1,20,0.0,1.0,0.0,0.0,56.207934,-3.42603,"1 Green Wood, Kinross KY13 8FG, UK",Kinross,"['Kinross', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 18:44:45,,@carolef576 @0_politics2 @MrMasonMills I have English relatives who are lovely but I’m starting to just turn off wh… https://t.co/eOMiEj3x3g,"Thornliebank, Scotland",United Kingdom,GB,"[-4.291422, 55.794269]",english rel love start turn,"['english', 'relatives', 'lovely', 'starting', 'turn']","['english', 'relatives', 'lovely', 'starting', 'turn']",1,19,0.0,0.488,0.512,0.6369,55.794269,-4.291422,"1 Atholl Dr, Giffnock, Glasgow G46 6QL, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 18:54:17,A Scottish Island,"@JamesCleverly @BorisJohnson @Conservatives Thank you for enabling Scottish Independence, Mr Dimly.","Broadstairs, England",United Kingdom,GB,"[1.416219, 51.352074]",thank enabl scottish independ dimli,"['thank', 'enabling', 'scottish', 'independence', 'dimly']","['thank', 'enabling', 'dimly']",0,11,0.0,0.615,0.385,0.3612,51.352074,1.416219,"58 Vine Cl, Ramsgate CT11 7BN, UK",Ramsgate,"['Ramsgate', 'England', 'United Kingdom']",England
2020-01-09 19:42:51,"Glasgow, Scotland","The wind of change? 

It’s about time that you part company with your London masters.

Scottish Labour is consideri… https://t.co/io7oKKi8QH","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",wind chang time part compani london master scottish labour consideri,"['wind', 'change', 'time', 'part', 'company', 'london', 'masters', 'scottish', 'labour', 'consideri']","['wind', 'change', 'time', 'part', 'company', 'london', 'masters', 'labour', 'consideri']",0,20,0.0,1.0,0.0,0.0,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 20:05:19,World,@DavidMundellDCT @theSNP You are fight we want another referendum which is our way to move on. We Also moved on by… https://t.co/UtkSqvadXO,"Ålesund, Norway",Norway,NO,"[6.311952, 62.464714]",fight want anoth referendum way move also move,"['fight', 'want', 'another', 'referendum', 'way', 'move', 'also', 'moved']","['fight', 'want', 'another', 'referendum', 'way', 'move', 'also', 'moved']",0,22,0.263,0.606,0.131,-0.3182,62.464714,6.311952,"Sjukehuslomma, Ålesund, Norway",,"[None, 'Møre og Romsdal', 'Norway']",Møre og Romsdal
2020-01-09 20:32:25,"Glasgow, Scotland","Oh well, Leonard firmly voting for Clive Lewis then; he should be considering his position, then resigning without… https://t.co/g8HWax1AIM","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",well leonard firmli vote clive lewi consid posit resign without,"['well', 'leonard', 'firmly', 'voting', 'clive', 'lewis', 'considering', 'position', 'resigning', 'without']","['well', 'leonard', 'firmly', 'voting', 'clive', 'lewis', 'considering', 'position', 'resigning', 'without']",1,19,0.192,0.64,0.168,-0.0772,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 20:36:21,"Edinburgh , Scotland","You can say #itstime for #indyref2 all you want. But until someone has the balls to do something, you’re just a talking clock.","Edinburgh, Scotland",United Kingdom,GB,"[-3.203008, 55.943196]",say want someon ball someth talk clock,"['say', 'want', 'someone', 'balls', 'something', 'talking', 'clock']","['say', 'want', 'someone', 'balls', 'something', 'talking', 'clock']",1,23,0.0,0.8220000000000001,0.17800000000000002,0.0772,55.943196,-3.203008,"7 Brougham St, Edinburgh EH3 9JS, UK",Edinburgh,"['Edinburgh', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 20:48:15,World,@ScotTories You mean the super fast broadband that isn’t devolved? You complete tissées! #indyref2,"Ålesund, Norway",Norway,NO,"[6.311952, 62.464714]",mean super fast broadband devolv complet tiss es,"['mean', 'super', 'fast', 'broadband', 'devolved', 'complete', 'tiss', 'es']","['mean', 'super', 'fast', 'broadband', 'devolved', 'complete', 'tiss', 'es']",0,14,0.0,0.642,0.358,0.5994,62.464714,6.311952,"Sjukehuslomma, Ålesund, Norway",,"[None, 'Møre og Romsdal', 'Norway']",Møre og Romsdal
2020-01-09 21:10:08,,@Neil_MacKay5 My husband had a knee replacement 6 weeks ago but we will be there even though he still has to use 2… https://t.co/BDn6Sjj27Z,"Paisley, Scotland",United Kingdom,GB,"[-4.424785, 55.834731]",husband knee replac week ago even though still use,"['husband', 'knee', 'replacement', 'weeks', 'ago', 'even', 'though', 'still', 'use']","['husband', 'knee', 'replacement', 'weeks', 'ago', 'even', 'though', 'still', 'use']",1,24,0.0,1.0,0.0,0.0,55.834731,-4.424785,"37 Great Hamilton St, Paisley PA2 6NE, UK",Paisley,"['Paisley', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 21:12:44,,"Quite agree, Scottish Independence is the more likely now! https://t.co/fR4AF6k7Iv","Wicklewood, England",United Kingdom,GB,"[1.061326, 52.581316]",quit agre scottish independ like,"['quite', 'agree', 'scottish', 'independence', 'likely']","['quite', 'agree', 'likely']",1,10,0.0,0.615,0.385,0.3612,52.581316,1.061326,"62 High St, Wicklewood, Wymondham NR18 9QA, UK",Wymondham,"['Wymondham', 'England', 'United Kingdom']",England
2020-01-09 22:11:48,"Motherwell, Scotland","Every Election in Scotland, Tories say ""Vote for us to say no to the SNP and indyref2"" then they get trounced and s… https://t.co/DdT9RT1VgP","Motherwell, Scotland",United Kingdom,GB,"[-3.984748, 55.801346]",everi elect scotland tori say vote say snp indyref get trounc,"['every', 'election', 'scotland', 'tories', 'say', 'vote', 'say', 'snp', 'indyref', 'get', 'trounced']","['every', 'election', 'tories', 'say', 'vote', 'say', 'snp', 'get', 'trounced']",1,24,0.0,1.0,0.0,0.0,55.801346,-3.984748,"New Jerviston House, Motherwell ML1 4UG, UK",Motherwell,"['Motherwell', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 22:12:07,Scotland,"@jessphillips Are you insinuating that after Scottish independence we would suddenly stop ""caring about kids"" from… https://t.co/kyW3nx5K8J","Scotland, United Kingdom",United Kingdom,GB,"[-4.200441, 57.739454]",insinu scottish independ would suddenli stop care kid,"['insinuating', 'scottish', 'independence', 'would', 'suddenly', 'stop', 'caring', 'kids']","['insinuating', 'would', 'suddenly', 'stop', 'caring', 'kids']",0,17,0.193,0.526,0.281,0.25,57.739454,-4.200441,"Unnamed Road, Invergordon IV18 0PF, UK",Invergordon,"['Invergordon', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 22:22:54,Scotland,"Hi @IanMurrayMP, can you list the deficits of the 27 member countries of the European Union at the point of their m… https://t.co/ZZv8PTZGRI","Scotland, United Kingdom",United Kingdom,GB,"[-4.200441, 57.739454]",list deficit member countri european union point,"['list', 'deficits', 'member', 'countries', 'european', 'union', 'point']","['list', 'deficits', 'member', 'countries', 'european', 'union', 'point']",0,23,0.31,0.69,0.0,-0.4019,57.739454,-4.200441,"Unnamed Road, Invergordon IV18 0PF, UK",Invergordon,"['Invergordon', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 22:23:55,,Bonkers.... We lost 5 MPs by our equivocation over the Union....  Scottish Labour 'could back second independence r… https://t.co/CWGHZAeuA3,"Harrow, London",United Kingdom,GB,"[-0.337063, 51.595833]",bonker lost mp equivoc union scottish labour could back second independ,"['bonkers', 'lost', 'mps', 'equivocation', 'union', 'scottish', 'labour', 'could', 'back', 'second', 'independence']","['bonkers', 'lost', 'mps', 'equivocation', 'union', 'labour', 'could', 'back', 'second']",0,19,0.187,0.813,0.0,-0.3182,51.595833,-0.337063,"2 Havelock Rd, Harrow HA3 5SA, UK",Harrow,"['Harrow', 'England', 'United Kingdom']",England
2020-01-09 22:57:09,Kirkcaldy,@Yes_Dumfries @ArtyBagger Great way to get wavering 2014 No voters on board with #IndyRef2 Not.,"Kirkcaldy, Scotland",United Kingdom,GB,"[-3.166795, 56.117733]",great way get waver voter board,"['great', 'way', 'get', 'wavering', 'voters', 'board']","['great', 'way', 'get', 'wavering', 'voters', 'board']",0,15,0.0,0.5489999999999999,0.451,0.6249,56.117733,-3.166795,"99 Balfour St, Kirkcaldy KY2 5HD, UK",Kirkcaldy,"['Kirkcaldy', 'Scotland', 'United Kingdom']",Scotland
2020-01-09 23:37:59,Glasgow,"@DavidMundellDCT @theSNP Why did you campaign on “Stop IndyRef2” at the last GE, if it’s a subject decided in 2014?… https://t.co/ztwFbiyqUP","Bishopbriggs, Scotland",United Kingdom,GB,"[-4.218431, 55.909777]",campaign stop indyref last subject decid,"['campaign', 'stop', 'indyref', 'last', 'subject', 'decided']","['campaign', 'stop', 'last', 'subject', 'decided']",0,21,0.306,0.6940000000000001,0.0,-0.29600000000000004,55.909777,-4.218431,"20 Park Rd, Bishopbriggs, Glasgow G64 2NR, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-10 04:41:26,"ÜT: 56.4643214,-2.9662589",The wee torys now know they are in the last days of this BASTARD SHITE UNION ..a free SCOTLAND is on our horizon… https://t.co/fTZKZDC1vx,"Dundee, Scotland",United Kingdom,GB,"[-2.955045, 56.476952]",wee tori know last day bastard shite union free scotland horizon,"['wee', 'torys', 'know', 'last', 'days', 'bastard', 'shite', 'union', 'free', 'scotland', 'horizon']","['wee', 'torys', 'know', 'last', 'days', 'bastard', 'shite', 'union', 'free', 'horizon']",0,24,0.222,0.57,0.209,-0.0516,56.476952,-2.955045,"2 Duff St, Dundee DD4 7AN, UK",Dundee,"['Dundee', 'Scotland', 'United Kingdom']",Scotland
2020-01-10 06:15:46,"Scotland, Europe",The Union: done. #indyref2 https://t.co/jxMNMt9jC7,"Aberdeen, Scotland",United Kingdom,GB,"[-2.12704, 57.160556]",union done,"['union', 'done']","['union', 'done']",1,5,0.0,1.0,0.0,0.0,57.160556,-2.12704,"111 Westburn Dr, Aberdeen AB25 2BU, UK",Aberdeen,"['Aberdeen', 'Scotland', 'United Kingdom']",Scotland
2020-01-10 06:24:19,"Kirkcaldy, Scotland",@JohnRentoul @mstewart_23 Who said once in a generation? Salmond said a party would need to win a future election t… https://t.co/J6EtXrHkXd,"East Wemyss, Scotland",United Kingdom,GB,"[-3.065612, 56.159831]",said gener salmond said parti would need win futur elect,"['said', 'generation', 'salmond', 'said', 'party', 'would', 'need', 'win', 'future', 'election']","['said', 'generation', 'salmond', 'said', 'party', 'would', 'need', 'win', 'future', 'election']",0,21,0.0,0.703,0.297,0.5859,56.159831,-3.065612,"32 School Wynd, East Wemyss, Kirkcaldy KY1 4RN, UK",Kirkcaldy,"['Kirkcaldy', 'Scotland', 'United Kingdom']",Scotland
2020-01-10 07:43:08,"Luncarty, Scotland","This is  hypocrisy by Leonard.
His party in 2011 stated they would not be interested in a Federal UK. It was Tom Wa… https://t.co/4rM95uogLP","Luncarty, Scotland",United Kingdom,GB,"[-3.466093, 56.45197]",hypocrisi leonard parti state would interest feder tom,"['hypocrisy', 'leonard', 'party', 'stated', 'would', 'interested', 'federal', 'tom']","['hypocrisy', 'leonard', 'party', 'stated', 'would', 'interested', 'federal', 'tom']",1,24,0.0,0.7,0.3,0.4588,56.45197,-3.466093,"5 Marshall Pl, Luncarty, Perth PH1 3UU, UK",Perth,"['Perth', 'Scotland', 'United Kingdom']",Scotland
2020-01-10 07:53:33,Scotland🏴󠁧󠁢󠁳󠁣󠁴󠁿,@DavidMundellDCT @theSNP Same old Tory arrogance. Your days are numbered. You know Scotland is turning and that’s w… https://t.co/iaa0CESsJe,"Burntisland, Scotland",United Kingdom,GB,"[-3.23329, 56.06222]",old tori arrog day number know scotland turn,"['old', 'tory', 'arrogance', 'days', 'numbered', 'know', 'scotland', 'turning']","['old', 'tory', 'arrogance', 'days', 'numbered', 'know', 'turning']",0,19,0.0,0.843,0.157,0.0772,56.06222,-3.23329,"58 Broomhill Ave, Burntisland KY3 0BP, UK",Burntisland,"['Burntisland', 'Scotland', 'United Kingdom']",Scotland
2020-01-10 07:55:21,"England, Lancing.",So Labour are prepared to put the very future of the United Kingdom at risk to gain some semblance of power back.… https://t.co/R1ejqZywEX,"Sompting, England",United Kingdom,GB,"[-0.324963, 50.832466]",labour prepar put futur unit kingdom risk gain semblanc power back,"['labour', 'prepared', 'put', 'future', 'united', 'kingdom', 'risk', 'gain', 'semblance', 'power', 'back']","['labour', 'prepared', 'put', 'future', 'united', 'kingdom', 'risk', 'gain', 'semblance', 'power', 'back']",0,23,0.145,0.621,0.234,0.3182,50.832466,-0.324963,"3 Wraysbury Gardens, Lancing BN15 9RT, UK",Lancing,"['Lancing', 'England', 'United Kingdom']",England
2020-01-10 08:02:02,UK,@GMB This Meghan /Harry thing is a godsend for the chattering classes. Right up there with Brexit and Indyref2,"Newton Mearns, Scotland",United Kingdom,GB,"[-4.325842, 55.775117]",meghan harri thing godsend chatter class right brexit indyref,"['meghan', 'harry', 'thing', 'godsend', 'chattering', 'classes', 'right', 'brexit', 'indyref']","['meghan', 'harry', 'thing', 'godsend', 'chattering', 'classes', 'right', 'brexit']",1,19,0.0,0.6779999999999999,0.322,0.5859,55.775117,-4.325842,"48 Larchfield Ave, Newton Mearns, Glasgow G77 5QN, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-10 08:26:25,"Cullen, Scotland",The scale of demand is tiny and yet the need for these children to be with family is massive 💔 The face of the UK i… https://t.co/jaIpII42ev,"Lintmill, Scotland",United Kingdom,GB,"[-2.814195, 57.6761]",scale demand tini yet need children famili massiv face,"['scale', 'demand', 'tiny', 'yet', 'need', 'children', 'family', 'massive', 'face']","['scale', 'demand', 'tiny', 'yet', 'need', 'children', 'family', 'massive', 'face']",0,27,0.158,0.8420000000000001,0.0,-0.128,57.6761,-2.814195,"4 Seafield Rd, Lintmill, Buckie AB56 4XS, UK",Buckie,"['Buckie', 'Scotland', 'United Kingdom']",Scotland
2020-01-10 08:31:22,"Stirling, Scotland","“The Duke and Duchess of Sussex have said in a statement they ""intend to step back as 'senior' members of the Royal… https://t.co/WDhsxE0ft4","Stirling, Scotland",United Kingdom,GB,"[-3.933591, 56.107648]",duke duchess sussex said statement intend step back senior member royal,"['duke', 'duchess', 'sussex', 'said', 'statement', 'intend', 'step', 'back', 'senior', 'members', 'royal']","['duke', 'duchess', 'sussex', 'said', 'statement', 'intend', 'step', 'back', 'senior', 'members', 'royal']",0,23,0.0,1.0,0.0,0.0,56.107648,-3.933591,"12 Livilands Ct, Stirling FK8 2BE, UK",Stirling,"['Stirling', 'Scotland', 'United Kingdom']",Scotland
2020-01-10 08:43:52,,"#HarryandMeghan going independent!! If only Scotland could go independent sa easy!!! 
We just need tae run away tae… https://t.co/FYqnXq0fN0","Drongan, Scotland",United Kingdom,GB,"[-4.461192, 55.43497]",go independ scotland could independ easi need tae run away tae,"['going', 'independent', 'scotland', 'could', 'independent', 'easy', 'need', 'tae', 'run', 'away', 'tae']","['going', 'independent', 'could', 'independent', 'easy', 'need', 'tae', 'run', 'away', 'tae']",0,19,0.0,1.0,0.0,0.0,55.43497,-4.461192,"79 Hannahston Ave, Drongan, Ayr KA6 7AS, UK",Ayr,"['Ayr', 'Scotland', 'United Kingdom']",Scotland
2020-01-10 09:43:02,,"@fascinatorfun @RichardBentall I agree! When the no vote in Scot ref came through, I an others refused to accept th… https://t.co/HQrTQd9XTe","Gourdon, Scotland",United Kingdom,GB,"[-2.285079, 56.830372]",agre vote scot ref came other refus accept,"['agree', 'vote', 'scot', 'ref', 'came', 'others', 'refused', 'accept']","['agree', 'vote', 'scot', 'ref', 'came', 'others', 'refused', 'accept']",0,21,0.0,0.7290000000000001,0.271,0.3818,56.830372,-2.285079,"5 McGill Terrace, Gourdon, Montrose DD10 0LU, UK",Montrose,"['Montrose', 'Scotland', 'United Kingdom']",Scotland
2020-01-10 10:00:24,"Glasgow, Scotland","@mgoldenmsp Dear mr Union Jack, it’s true there was a no vote in 2014. It’s now 2020 and the conditions have change… https://t.co/x1gNQlZp9o","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",dear union jack true vote condit chang,"['dear', 'union', 'jack', 'true', 'vote', 'conditions', 'change']","['dear', 'union', 'jack', 'true', 'vote', 'conditions', 'change']",1,23,0.0,0.481,0.519,0.6597,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
